person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,previous_default,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_default
0.024193548,0.009839893,0.016260163,0.507246377,0.457865169,0.29,1,0,0,0,1,0
0.040322581,0.010173449,0.06504065,0.507246377,,0.28,0,0,0,0,1,0
0.040322581,0.010173449,0.073170732,0.507246377,0.481460674,0.28,0,0,0,0,1,0
0.032258065,0.009172782,0.008130081,0.507246377,0.535955056,0.31,1,0,0,0,1,1
0.040322581,0.010173449,0.06504065,0.507246377,,0.28,0,0,0,0,1,0
0.048387097,0.009172782,0.016260163,0.507246377,0.594382022,0.31,0,0,0,0,1,1
0.048387097,0.00933956,0.016260163,0.507246377,0.610674157,0.3,1,0,0,0,1,1
0.040322581,0.010340227,0.073170732,0.507246377,0.271348315,0.27,0,0,0,0,1,0
0.008064516,0.010673783,0.032520325,0.507246377,0.293820225,0.26,0,0,0,0,1,0
0.032258065,0.011007338,0.008130081,0.507246377,0.250561798,0.26,0,0,0,0,1,0
0.040322581,0.008405604,0.081300813,0.507246377,0.594382022,0.28,1,0,0,0,1,1
0.040322581,0.011040694,0.073170732,0.507246377,0.619662921,0.26,0,0,0,0,1,0
0.040322581,0.010173449,0.024390244,0.507246377,0.556741573,0.28,0,0,0,0,1,1
0.048387097,0.011310874,0.081300813,0.507246377,0.36011236,0.25,0,0,0,0,1,0
0.032258065,0.010340227,0.016260163,0.507246377,0.512359551,0.27,1,0,0,0,1,1
0.032258065,0.011340894,0.032520325,0.507246377,0.138202247,0.25,0,0,0,0,1,0
0.032258065,0.003335557,0.024390244,0.072463768,0.480898876,0.13,0,0,0,1,0,0
0.024193548,0.011591061,0.056910569,0.507246377,,0.24,0,0,0,0,1,0
0.040322581,0.003335557,0,0.020289855,0.55,0.05,1,1,0,0,0,0
0.024193548,0.011841227,0.056910569,0.507246377,0.410674157,0.24,1,0,0,0,1,0
0.040322581,0.003335557,0.016260163,0.086956522,0.570786517,0.15,1,1,0,0,0,1
0.024193548,0.011937292,0.056910569,0.507246377,0.250561798,0.24,0,0,0,0,1,0
0.008064516,0.003335557,0.016260163,0.188405797,0.361797753,0.29,0,0,0,1,0,0
0.048387097,0.012341561,0.048780488,0.507246377,0.453370787,0.23,0,0,0,0,1,0
0.008064516,0.012675117,0.048780488,0.507246377,0.139325843,0.23,0,0,0,0,1,0
0.024193548,0.012675117,0.040650407,0.507246377,0.17247191,0.23,0,0,0,0,1,0
0.016129032,0.012675117,0.008130081,0.507246377,0.312921348,0.23,0,0,0,0,1,0
0.048387097,0.012703636,0.024390244,0.507246377,0.473595506,0.22,0,0,0,0,1,0
0.024193548,0.012841895,0.056910569,0.507246377,0.480898876,0.22,0,0,0,0,1,0
0.024193548,0.003335557,0.008130081,0.066666667,0.598314607,0.12,0,1,0,0,0,1
0.024193548,0.013008672,0.056910569,0.507246377,,0.22,0,0,0,0,1,0
0.024193548,0.012091394,0.024390244,0.507246377,0.293820225,0.24,0,0,0,0,1,1
0.032258065,0.003335557,0.032520325,0.231884058,0.57752809,0.35,0,1,0,0,0,0
0.048387097,0.003335557,0.040650407,0.046376812,0.432022472,0.09,0,1,0,0,0,0
0.016129032,0.013103736,0.048780488,0.507246377,0.553370787,0.22,0,0,0,0,1,0
0.048387097,0.003335557,0.008130081,0.15942029,0.312921348,0.25,0,1,0,0,0,0
0.040322581,0.013342228,0.040650407,0.507246377,0.250561798,0.21,0,0,0,0,1,0
0.016129032,0.003335557,0.048780488,0.057971014,0.096629213,0.1,0,1,0,0,0,0
0.040322581,0.013509006,0,0.507246377,0.353370787,0.21,0,0,0,0,1,0
0.048387097,0.013675784,0.081300813,0.507246377,0.17247191,0.21,0,0,0,0,1,0
0.024193548,0.013842562,0.016260163,0.507246377,0.363483146,0.21,0,0,0,0,1,0
0.024193548,0.01400934,0.008130081,0.507246377,0.434831461,0.2,0,0,0,0,1,0
0.024193548,0.014342895,0.032520325,0.507246377,0.194382022,0.2,0,0,0,0,1,0
0.032258065,0.015176785,0.024390244,0.507246377,0.17247191,0.19,0,0,0,0,1,0
0.048387097,0.015176785,0.073170732,0.507246377,0.555617978,0.19,0,0,0,0,1,0
0.032258065,0.016344229,0.06504065,0.507246377,0.399438202,0.18,1,0,0,0,1,0
0.032258065,0.017678452,0.032520325,0.507246377,0.379775281,0.16,0,0,0,0,1,0
0.024193548,0.01393429,0.056910569,0.507246377,0.11741573,0.17,0,0,0,0,1,1
0.048387097,0.018679787,0.048780488,0.507246377,0.36011236,0.16,0,0,0,0,1,0
0.032258065,0.019513009,0.06504065,0.507246377,0.723595506,0.15,0,0,0,0,1,0
0.016129032,0.02018012,0.024390244,0.507246377,0.526404494,0.14,1,0,0,0,1,0
0.040322581,0.003335557,0.032520325,0.130434783,0.310674157,0.21,0,0,0,1,0,0
0.016129032,0.023432288,0.040650407,0.507246377,0.466292135,0.12,0,0,0,0,1,0
0.032258065,0.025183456,0.06504065,0.507246377,0.292134831,0.12,0,0,0,0,1,0
0.016129032,0.003335557,0.048780488,0.130434783,0.381460674,0.21,0,0,0,1,0,0
0.008064516,0.011841227,0.024390244,0.505797101,0.308426966,0.24,0,0,0,0,1,0
0.048387097,0.021014009,0.016260163,0.505797101,,0.14,0,0,0,0,1,0
0.040322581,0.003335557,0,0.188405797,0.236516854,0.29,0,0,0,1,0,0
0.024193548,0.009681454,0.008130081,0.501449275,0.614044944,0.24,1,0,0,0,1,1
0.024193548,0.003335557,0.008130081,0.028985507,0.381460674,0.06,0,0,0,1,0,0
0.016129032,0.007338225,0,0.5,0.453370787,0.37,0,0,0,0,1,1
0.016129032,0.010173449,0.048780488,0.498550725,0.341011236,0.27,0,0,0,0,1,0
0.048387097,0.003335557,0.040650407,0.217391304,0.243820225,0.33,0,1,0,0,0,0
0.032258065,0.003335557,0.024390244,0.217391304,0.33258427,0.33,1,1,0,0,0,0
0.016129032,0.003335557,0.016260163,0.100724638,0.474719101,0.17,0,1,0,0,0,0
0.024193548,0.006837892,0.008130081,0.496376812,0.195505618,0.39,0,0,0,0,1,1
0.040322581,0.009215477,,0.495652174,0.425280899,0.3,0,0,0,0,1,0
0.016129032,0.010256838,0.032520325,0.495652174,0.298876404,0.27,0,0,0,0,1,0
0.032258065,0.011007338,0.008130081,0.495652174,0.292134831,0.25,0,0,0,0,1,0
0.032258065,0.011254169,0.06504065,0.495652174,,0.25,0,0,0,0,1,0
0.008064516,0.003335557,0.016260163,0.130434783,0.184269663,0.21,0,1,0,0,0,0
0.024193548,0.003350734,0.040650407,0.086956522,0.425280899,0.15,1,1,0,0,0,0
0.032258065,0.011382588,0.040650407,0.495652174,0.661235955,0.21,1,0,0,0,1,1
0.040322581,0.004736491,0.008130081,0.492753623,0.591573034,0.54,1,0,0,0,1,1
0.024193548,0.005336891,0.016260163,0.492753623,0.494382022,0.49,0,0,0,0,1,1
0.008064516,0.005542362,0.024390244,0.492753623,0.399438202,0.47,0,0,0,0,1,1
0.008064516,0.00338559,0.024390244,0.115942029,0.36011236,0.19,0,0,0,1,0,0
0.008064516,0.003401601,0.016260163,0.101449275,0.541011236,0.16,0,1,0,0,0,0
0.032258065,0.006137425,0.048780488,0.492753623,0.292134831,0.43,0,0,0,0,1,1
0.016129032,0.00341044,0.016260163,0.037681159,0.363483146,0.07,0,0,0,1,0,0
0.032258065,0.003413609,,0.130434783,0.299438202,0.2,0,0,0,1,0,0
0.040322581,0.006671114,0.048780488,0.492753623,0.399438202,0.4,0,0,0,0,1,1
0.024193548,0.007254837,0.040650407,0.492753623,0.46011236,0.37,0,0,0,0,1,1
0.016129032,0.007534356,0.056910569,0.492753623,0.473595506,0.36,0,0,0,0,1,1
0.024193548,0.007550033,0.056910569,0.492753623,0.473595506,0.36,0,0,0,0,1,1
0.024193548,0.008230821,0.024390244,0.492753623,0.062921348,0.33,0,0,0,0,1,1
0.032258065,0.008505003,0.056910569,0.492753623,0.661235955,0.32,0,0,0,0,1,1
0.032258065,0.009006004,0.040650407,0.492753623,0.453370787,0.3,1,0,0,0,1,0
0.024193548,0.009172782,0.008130081,0.492753623,0.215168539,0.3,0,0,0,0,1,0
0.048387097,0.00933956,0.081300813,0.492753623,0.062921348,0.29,0,0,0,0,1,0
0.048387097,0.011841227,0.032520325,0.492753623,0.139325843,0.23,0,0,0,0,1,0
0.016129032,0.003485657,0.008130081,0.144927536,0.434831461,0.22,0,1,0,0,0,1
0.040322581,0.015335223,0.016260163,0.492753623,0.353370787,0.18,0,0,0,0,1,0
0.008064516,0.003495664,0,0.043478261,0.481460674,0.08,1,1,0,0,0,0
0.024193548,0.006004003,0.016260163,0.492028986,0.252247191,0.44,0,0,0,0,1,1
0.008064516,0.006905937,0.024390244,0.492028986,0.252247191,0.38,0,0,0,0,1,1
0.024193548,0.003501668,0.032520325,0.130434783,0.408426966,0.2,0,1,0,0,0,0
0.016129032,0.009006004,0,0.492028986,0.11741573,0.3,0,0,0,0,1,0
0.032258065,0.013008672,0.056910569,0.489855072,0.369101124,0.21,0,0,0,0,1,0
0.032258065,0.015343562,0.008130081,0.489855072,0.278089888,0.18,0,0,0,0,1,0
0.032258065,0.021514343,0.040650407,0.489855072,0.353370787,0.13,0,0,0,0,1,0
0.032258065,0.015176785,0.06504065,0.484057971,0.683146067,0.18,0,0,0,0,1,0
0.024193548,0.005170113,0.048780488,0.47826087,0.278089888,0.49,0,0,0,0,1,1
0.048387097,0.004236157,0.008130081,0.47826087,0.425280899,0.58,1,0,0,0,1,1
0.008064516,0.003501668,0.024390244,0.188405797,0.570786517,0.28,0,0,0,1,0,0
0.016129032,0.006004003,0.008130081,0.47826087,0.293820225,0.42,0,0,0,0,1,1
0.016129032,0.006237492,0.016260163,0.47826087,0.418539326,0.41,0,0,0,0,1,1
0.016129032,0.006337558,0.040650407,0.47826087,0.125842697,0.4,0,0,0,0,1,1
0.032258065,0.0065502,0.032520325,0.47826087,0.452247191,0.39,0,0,0,0,1,1
0.032258065,0.00696998,0.024390244,0.47826087,0.278651685,0.37,0,0,0,0,1,1
0.024193548,0.007171448,0.06504065,0.47826087,0.256741573,0.36,0,0,0,0,1,1
0.040322581,0.007654436,0.056910569,0.47826087,0.640449438,0.34,0,0,0,0,1,1
0.032258065,0.007671781,0.024390244,0.47826087,0.470224719,0.34,0,0,0,0,1,1
0.024193548,0.003501668,0.008130081,0.118115942,,0.18,1,0,0,1,0,0
0.024193548,0.003501668,0.008130081,0.217391304,0.328089888,0.32,0,0,0,1,0,0
0.024193548,0.007838559,0.056910569,0.47826087,0.17247191,0.33,0,0,0,0,1,1
0.032258065,0.006837892,,0.47826087,0.535955056,0.38,1,0,0,0,1,1
0.040322581,0.008005337,0.073170732,0.47826087,0.424719101,0.33,1,0,0,0,1,1
0.008064516,0.003501668,0.040650407,0.173913043,0.33258427,0.26,1,0,0,1,0,0
0.024193548,0.008005337,0.024390244,0.47826087,0.346067416,0.33,0,0,0,0,1,1
0.032258065,0.008088726,0.024390244,0.47826087,,0.32,0,0,0,0,1,1
0.024193548,0.008448966,0.048780488,0.47826087,0.250561798,0.31,0,0,0,0,1,1
0.048387097,0.003502335,0,0.2,,0.3,0,0,0,1,0,0
0.032258065,0.008636091,0.024390244,0.47826087,0.11741573,0.3,0,0,0,0,1,0
0.024193548,0.008172115,0.06504065,0.47826087,0.271348315,0.32,0,0,0,0,1,1
0.016129032,0.003502335,0.008130081,0.055072464,0.497191011,0.1,1,0,0,1,0,0
0.024193548,0.00933956,0.024390244,0.47826087,0.319662921,0.28,0,0,0,0,1,0
0.040322581,0.00933956,0.024390244,0.47826087,0.083707865,0.28,0,0,0,0,1,0
0.024193548,0.003502335,,0.101449275,0.553370787,0.16,1,0,0,1,0,0
0.040322581,0.009673115,0.024390244,0.47826087,0.032022472,0.27,0,0,0,0,1,0
0.048387097,0.010173449,0,0.47826087,0.452247191,0.26,0,0,0,0,1,0
0.024193548,0.011007338,0.008130081,0.47826087,0.194382022,0.24,0,0,0,0,1,0
0.040322581,0.011340894,,0.47826087,0.138202247,0.24,0,0,0,0,1,0
0.032258065,0.011841227,0,0.47826087,0.399438202,0.23,0,0,0,0,1,0
0.032258065,0.011841227,0.06504065,0.47826087,0.219662921,0.23,0,0,0,0,1,0
0.024193548,0.012341561,0.040650407,0.47826087,0.312921348,0.22,0,0,0,0,1,0
0.008064516,0.003502335,0.016260163,0.089855072,0.252247191,0.14,0,1,0,0,0,0
0.024193548,0.013592395,0.008130081,0.47826087,0.432022472,0.2,1,0,0,0,1,0
0.016129032,0.014176785,0.056910569,0.47826087,0.236516854,0.19,0,0,0,0,1,0
0.048387097,0.01039026,0,0.47826087,0.637640449,0.22,1,0,0,0,1,1
0.024193548,0.014342895,0.056910569,0.47826087,0.290449438,0.19,0,0,0,0,1,0
0.048387097,0.015176785,0.081300813,0.47826087,0.341011236,0.18,0,0,0,0,1,0
0.016129032,0.015343562,0.048780488,0.47826087,0.340449438,0.18,0,0,0,0,1,0
0.040322581,0.018345564,0.024390244,0.47826087,0.278089888,0.15,0,0,0,0,1,0
0.048387097,0.028519013,0.016260163,0.47826087,0.250561798,0.1,0,0,0,0,1,0
0.008064516,0.007505003,0.016260163,0.476811594,0.720786517,0.35,1,0,0,0,1,1
0.032258065,0.011340894,0,0.474637681,0.062921348,0.23,0,0,0,0,1,0
0.048387097,0.003502335,0.081300813,0.188405797,0.088202247,0.28,0,1,0,0,0,0
0.024193548,0.003502335,0.040650407,0.194202899,0.17247191,0.29,0,0,0,1,0,0
0.016129032,0.005139927,0.016260163,0.472463768,0.312921348,0.48,0,0,0,0,1,1
0.016129032,0.007671781,0.008130081,0.472463768,0.399438202,0.34,0,0,0,0,1,1
0.016129032,0.003502335,0.032520325,0.037681159,0.17247191,0.07,0,1,0,0,0,0
0.032258065,0.00850567,0.06504065,0.472463768,,0.31,0,0,0,0,1,1
0.016129032,0.00933956,0.016260163,0.472463768,0.518539326,0.28,1,0,0,0,1,0
0.032258065,0.00933956,0.06504065,0.472463768,0.062921348,0.28,0,0,0,0,1,0
0.024193548,0.00933956,0,0.472463768,0.473595506,0.28,1,0,0,0,1,0
0.048387097,0.008338893,0.024390244,0.472463768,0.407303371,0.31,1,0,0,0,1,1
0.016129032,0.003502335,0,0.072463768,0.256741573,0.12,0,1,0,0,0,1
0.016129032,0.010340227,0.048780488,0.472463768,0.453370787,0.25,1,0,0,0,1,0
0.016129032,0.00911441,0.048780488,0.472463768,0.637640449,0.24,0,0,0,0,1,1
0.032258065,0.01167445,0.008130081,0.472463768,0.574719101,0.23,1,0,0,0,1,1
0.048387097,0.01551034,0.089430894,0.472463768,0.393258427,0.17,0,0,0,0,1,0
0.048387097,0.01551034,0.032520325,0.472463768,0.042134831,0.17,0,0,0,0,1,0
0.024193548,0.016511007,0.032520325,0.472463768,0.432022472,0.16,0,0,0,0,1,0
0.032258065,0.02018012,0.06504065,0.472463768,0.393258427,0.13,0,0,0,0,1,0
0.040322581,0.003502335,0.040650407,0.043478261,0.491573034,0.08,0,0,0,1,0,0
0.024193548,0.005336891,0.016260163,0.471014493,0.553932584,0.47,1,0,0,0,1,1
0.016129032,0.006754503,0.008130081,0.471014493,0.299438202,0.38,0,0,0,0,1,1
0.048387097,0.006837892,0.081300813,0.471014493,0.392696629,0.37,0,0,0,0,1,1
0.024193548,0.007050033,0.056910569,0.471014493,0.369101124,0.36,0,0,0,0,1,1
0.032258065,0.003502335,0.008130081,0.101449275,0.319662921,0.16,0,1,0,0,0,0
0.048387097,0.006337558,0,0.471014493,0.683146067,0.4,0,0,0,0,1,1
0.016129032,0.007754503,0.048780488,0.471014493,0.432022472,0.33,1,0,0,0,1,1
0.024193548,0.008338893,0.056910569,0.471014493,,0.31,0,0,0,0,1,1
0.032258065,0.008338893,0,0.471014493,0.825280899,0.31,1,0,0,0,1,1
0.024193548,0.008505003,0.032520325,0.469565217,0.278089888,0.3,0,0,0,0,1,0
0.040322581,0.009199466,0,0.466666667,0.492134831,0.28,0,0,0,0,1,1
0.048387097,0.011007338,0.073170732,0.464492754,0.47752809,0.24,1,0,0,0,1,0
0.040322581,0.015743829,0.032520325,0.464492754,0.553932584,0.17,1,0,0,0,1,0
0.016129032,0.006075384,0.032520325,0.463768116,0.299438202,0.41,0,0,0,0,1,1
0.048387097,0.007171448,0,0.463768116,,0.35,0,0,0,0,1,1
0.024193548,0.007171448,0.040650407,0.463768116,0.292134831,0.35,0,0,0,0,1,1
0.016129032,0.007338225,0.048780488,0.463768116,0.195505618,0.34,0,0,0,0,1,1
0.040322581,0.003502335,0.016260163,0.028985507,0.075280899,0.06,0,0,0,1,0,0
0.040322581,0.008672448,0,0.463768116,0.414606742,0.29,1,0,0,0,1,1
0.040322581,0.008923282,0.016260163,0.463768116,0.219101124,0.29,0,0,0,0,1,1
0.032258065,0.003502335,0.024390244,0.246376812,0.096629213,0.36,0,1,0,0,0,0
0.048387097,0.003502335,0.056910569,0.31884058,0.138202247,0.46,0,0,0,1,0,0
0.040322581,0.003502335,0.024390244,0.072463768,0.075280899,0.12,0,0,0,1,0,0
0.048387097,0.013225484,0.016260163,0.463768116,0.637640449,0.17,0,0,0,0,1,1
0.032258065,0.006837892,0.008130081,0.461594203,0.453370787,0.36,1,0,0,0,1,1
0.032258065,0.009506338,0.024390244,0.460869565,0.312921348,0.27,0,0,0,0,1,0
0.016129032,0.003935957,0.016260163,0.457971014,,0.59,0,0,0,0,1,1
0.048387097,0.007171448,0.040650407,0.456521739,0.393258427,0.35,0,0,0,0,1,1
0.008064516,0.003502335,0.048780488,0.014492754,0.11741573,0.04,0,1,0,0,0,0
0.016129032,0.008338893,0.024390244,0.451449275,0.278089888,0.3,0,0,0,0,1,0
0.040322581,0.005837225,0.008130081,0.450724638,0.658426966,0.41,1,0,0,0,1,1
0.024193548,0.004336224,0.008130081,0.449275362,0.438764045,0.53,0,0,0,0,1,1
0.016129032,0.004836558,0.008130081,0.449275362,0.312921348,0.48,0,0,0,0,1,1
0.048387097,0.005170113,0.016260163,0.449275362,0.034269663,0.46,0,0,0,0,1,1
0.048387097,0.003502335,0,0.166666667,0.555617978,0.25,0,1,0,0,0,1
0.032258065,0.005170113,0.016260163,0.449275362,0.353370787,0.46,0,0,0,0,1,1
0.032258065,0.005253502,0.024390244,0.449275362,,0.45,0,0,0,0,1,1
0.024193548,0.003502335,0,0.123188406,0.457865169,0.19,0,1,0,0,0,0
0.008064516,0.003502335,0.032520325,0.066666667,,0.11,1,1,0,0,0,0
0.016129032,0.005486991,0.040650407,0.449275362,0.139325843,0.43,0,0,0,0,1,1
0.040322581,0.005670447,0.06504065,0.449275362,0.418539326,0.42,1,0,0,0,1,1
0.040322581,0.005837225,0.048780488,0.449275362,0.574719101,0.41,1,0,0,0,1,1
0.032258065,0.006003336,0.008130081,0.449275362,0.297191011,0.4,0,0,0,0,1,1
0.016129032,0.003502335,0.008130081,0.15942029,0.363483146,0.24,0,0,0,1,0,0
0.040322581,0.003502335,0.008130081,0.124637681,0.399438202,0.19,0,0,0,1,0,0
0.040322581,0.006004003,0.024390244,0.449275362,0.353370787,0.4,0,0,0,0,1,1
0.024193548,0.006004003,0.024390244,0.449275362,0.425280899,0.4,1,0,0,0,1,1
0.016129032,0.006004003,0.008130081,0.449275362,0.194382022,0.4,0,0,0,0,1,1
0.008064516,0.006004003,0,0.449275362,0.36011236,0.4,0,0,0,0,1,1
0.016129032,0.005003336,0,0.449275362,0.439325843,0.47,0,0,0,0,1,1
0.008064516,0.006320881,0.016260163,0.449275362,0.416853933,0.38,1,0,0,0,1,1
0.032258065,0.006419947,0.056910569,0.449275362,0.353370787,0.38,0,0,0,0,1,1
0.024193548,0.003502335,0.032520325,0.130434783,0.219101124,0.2,0,1,0,0,0,0
0.016129032,0.003502335,0.008130081,0.307246377,0.236516854,0.44,0,0,0,1,0,0
0.032258065,0.00648032,0.06504065,0.449275362,0.195505618,0.37,0,0,0,0,1,1
0.040322581,0.006504336,0.024390244,0.449275362,0.341011236,0.37,0,0,0,0,1,1
0.040322581,0.003502335,0.056910569,0.029710145,0.310674157,0.06,0,0,0,1,0,0
0.032258065,0.003502335,0.024390244,0.188405797,0.219101124,0.28,0,1,0,0,0,0
0.024193548,0.006671114,0.056910569,0.449275362,0.17247191,0.36,0,0,0,0,1,1
0.032258065,0.006671114,0.06504065,0.449275362,0.116292135,0.36,0,0,0,0,1,1
0.048387097,0.003502335,0.008130081,0.333333333,0.374719101,0.48,0,1,0,0,0,1
0.032258065,0.003502335,0.008130081,0.173913043,,0.26,0,1,0,0,0,0
0.016129032,0.005737158,0.032520325,0.449275362,0.343820225,0.42,1,0,0,0,1,1
0.032258065,0.003502335,0.016260163,0.275362319,0.14494382,0.4,0,1,0,0,0,0
0.032258065,0.005837225,0.016260163,0.449275362,0.814044944,0.41,1,0,0,0,1,1
0.016129032,0.006837892,0.048780488,0.449275362,0.290449438,0.36,0,0,0,0,1,1
0.008064516,0.003502335,0,0.24057971,0.219662921,0.35,0,0,0,1,0,0
0.032258065,0.005837225,0.016260163,0.449275362,0.429213483,0.41,0,0,0,0,1,1
0.032258065,0.003509006,0.008130081,0.130434783,0.020786517,0.2,0,1,0,0,0,0
0.016129032,0.003512675,0.032520325,0.101449275,0.621910112,0.16,1,0,0,1,0,0
0.024193548,0.003519013,0.056910569,0.298550725,0.515168539,0.43,1,0,0,1,0,0
0.048387097,0.00351968,0,0.142028986,0.621910112,0.22,0,0,0,1,0,0
0.024193548,0.005837225,0.008130081,0.449275362,0.333707865,0.41,0,0,0,0,1,1
0.040322581,0.005837225,0.073170732,0.449275362,0.488202247,0.41,1,0,0,0,1,1
0.016129032,0.00353569,0.016260163,0.188405797,0.034269663,0.28,0,1,0,0,0,0
0.024193548,0.007338225,0.016260163,0.449275362,0.257303371,0.33,0,0,0,0,1,1
0.016129032,0.006337558,0,0.449275362,0.594382022,0.38,0,0,0,0,1,1
0.040322581,0.007671781,0.024390244,0.449275362,0.683146067,0.32,0,0,0,0,1,1
0.032258065,0.00353569,0.008130081,0.07826087,0.551123596,0.13,1,0,0,1,0,0
0.024193548,0.00353569,,0.020289855,0.116292135,0.05,0,1,0,0,0,0
0.032258065,0.007671781,0.048780488,0.449275362,0.481460674,0.32,1,0,0,0,1,1
0.040322581,0.00353569,0.040650407,0.020289855,0.593820225,0.05,1,0,0,1,0,0
0.032258065,0.007671781,0.06504065,0.449275362,0.292134831,0.32,0,0,0,0,1,1
0.016129032,0.006671114,0.008130081,0.449275362,0.614044944,0.36,0,0,0,0,1,1
0.032258065,0.007838559,0.06504065,0.449275362,0.473595506,0.31,0,0,0,0,1,1
0.024193548,0.006837892,0.056910569,0.449275362,0.619662921,0.36,1,0,0,0,1,1
0.008064516,0.008005337,0.040650407,0.449275362,0.57752809,0.31,0,0,0,0,1,1
0.016129032,0.008172115,0.016260163,0.449275362,0.139325843,0.3,0,0,0,0,1,0
0.032258065,0.008338893,0.048780488,0.449275362,,0.3,0,0,0,0,1,0
0.016129032,0.00353569,0.056910569,0.101449275,0.410674157,0.16,0,1,0,0,0,1
0.040322581,0.007505003,0.016260163,0.449275362,,0.33,0,0,0,0,1,1
0.016129032,0.00850567,0.048780488,0.449275362,,0.29,1,0,0,0,1,0
0.008064516,0.00850567,0.040650407,0.449275362,0.197752809,0.29,0,0,0,0,1,0
0.008064516,0.00353569,0,0.173913043,0.496629213,0.26,1,1,0,0,0,1
0.016129032,0.00353569,0.008130081,0.188405797,0.47752809,0.28,0,1,0,0,0,0
0.040322581,0.009006004,0.073170732,0.449275362,,0.28,0,0,0,0,1,0
0.040322581,0.008005337,0.073170732,0.449275362,0.480898876,0.31,0,0,0,0,1,1
0.024193548,0.00353569,0.024390244,0.014492754,0.340449438,0.04,0,0,0,1,0,0
0.016129032,0.00353569,0,0.014492754,0.340449438,0.04,0,1,0,0,0,1
0.016129032,0.008088726,0.008130081,0.449275362,0.408426966,0.3,0,0,0,0,1,1
0.048387097,0.00933956,0.081300813,0.449275362,0.116292135,0.27,0,0,0,0,1,0
0.032258065,0.008338893,0,0.449275362,0.574719101,0.3,0,0,0,0,1,1
0.048387097,0.008338893,0.016260163,0.449275362,0.528651685,0.3,0,0,0,0,1,1
0.032258065,0.003559706,0.040650407,0.101449275,0.621910112,0.16,0,1,0,0,0,1
0.016129032,0.009506338,0.024390244,0.449275362,,0.26,1,0,0,0,1,0
0.024193548,0.009673115,0.056910569,0.449275362,0.116292135,0.26,0,0,0,0,1,0
0.024193548,0.003582388,0.056910569,0.130434783,0.256741573,0.2,0,1,0,0,0,0
0.024193548,0.003585724,0.016260163,0.213043478,0.453370787,0.31,0,1,0,0,0,0
0.016129032,0.003585724,0,0.188405797,0.088202247,0.27,0,1,0,0,0,0
0.016129032,0.008868412,0.048780488,0.449275362,0.658988764,0.28,0,0,0,0,1,1
0.048387097,0.003585724,0.06504065,0.147826087,0.364606742,0.22,0,1,0,0,0,0
0.016129032,0.008895264,0.048780488,0.449275362,0.665730337,0.28,0,0,0,0,1,1
0.040322581,0.003597065,0.056910569,0.333333333,0.452247191,0.47,1,1,0,0,0,1
0.024193548,0.010006671,0.016260163,0.449275362,0.298876404,0.25,0,0,0,0,1,0
0.032258065,0.009101901,0.016260163,0.449275362,0.789325843,0.27,0,0,0,0,1,1
0.016129032,0.010140093,0.008130081,0.449275362,0.278089888,0.25,0,0,0,0,1,0
0.008064516,0.010173449,0.040650407,0.449275362,0.252247191,0.25,0,0,0,0,1,0
0.032258065,0.003607738,0.032520325,0.028985507,0.252247191,0.06,0,1,0,0,0,0
0.016129032,0.010173449,0.048780488,0.449275362,0.17247191,0.25,0,0,0,0,1,0
0.016129032,0.003633756,0.016260163,0.086956522,0.379775281,0.14,0,0,0,1,0,0
0.016129032,0.010173449,0.048780488,0.449275362,0.138202247,0.25,0,0,0,0,1,0
0.032258065,0.009172782,0.016260163,0.449275362,0.619662921,0.27,0,0,0,0,1,1
0.024193548,0.010173449,0.056910569,0.449275362,0.515168539,0.25,0,0,0,0,1,0
0.016129032,0.003655771,0.056910569,0.313768116,0.293820225,0.44,0,1,0,0,0,0
0.016129032,0.010173449,0.048780488,0.449275362,0.452247191,0.25,1,0,0,0,1,0
